,esm2_pca_0,esm2_pca_1,esm2_pca_2,esm2_pca_3,esm2_pca_4,esm2_pca_5,esm2_pca_6,esm2_pca_7,esm2_pca_8,esm2_pca_9,esm2_pca_10,esm2_pca_11,esm2_pca_12,esm2_pca_13,esm2_pca_14,esm2_pca_15,esm2_pca_16,esm2_pca_17,esm2_pca_18,esm2_pca_19,esm2_pca_20,esm2_pca_21,esm2_pca_22,esm2_pca_23,esm2_pca_24,esm2_pca_25,esm2_pca_26,esm2_pca_27,esm2_pca_28,esm2_pca_29,esm2_pca_30,esm2_pca_31,esm2_pca_32,esm2_pca_33,esm2_pca_34,esm2_pca_35,esm2_pca_36,esm2_pca_37,esm2_pca_38,esm2_pca_39,esm2_pca_40,esm2_pca_41,esm2_pca_42,esm2_pca_43,esm2_pca_44,esm2_pca_45,esm2_pca_46,esm2_pca_47,esm2_pca_48,esm2_pca_49,esm2_pca_50,esm2_pca_51,esm2_pca_52,esm2_pca_53,esm2_pca_54,esm2_pca_55,esm2_pca_56,esm2_pca_57,esm2_pca_58,esm2_pca_59,esm2_pca_60,esm2_pca_61,esm2_pca_62,esm2_pca_63,esm2_pca_64,esm2_pca_65,esm2_pca_66,esm2_pca_67,esm2_pca_68,esm2_pca_69,esm2_pca_70,esm2_pca_71,esm2_pca_72,esm2_pca_73,esm2_pca_74,esm2_pca_75,esm2_pca_76,esm2_pca_77,esm2_pca_78,esm2_pca_79,esm2_pca_80,esm2_pca_81,esm2_pca_82,esm2_pca_83,esm2_pca_84,esm2_pca_85,esm2_pca_86,esm2_pca_87,esm2_pca_88,esm2_pca_89,esm2_pca_90,esm2_pca_91,esm2_pca_92,esm2_pca_93,esm2_pca_94,esm2_pca_95,esm2_pca_96,esm2_pca_97,esm2_pca_98,esm2_pca_99,esm2_pca_100,esm2_pca_101,esm2_pca_102,esm2_pca_103,esm2_pca_104,esm2_pca_105,esm2_pca_106,esm2_pca_107,esm2_pca_108,esm2_pca_109,esm2_pca_110,esm2_pca_111,esm2_pca_112,esm2_pca_113,esm2_pca_114,esm2_pca_115,esm2_pca_116,esm2_pca_117,esm2_pca_118,esm2_pca_119,esm2_pca_120,esm2_pca_121,esm2_pca_122,esm2_pca_123,esm2_pca_124,esm2_pca_125,esm2_pca_126,esm2_pca_127
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,-1.667050772,0.17947848226939436,0.2274476467608258,0.489453046671767,-0.402588498,-2.555228469,-0.446363475,1.5971764217530644,-0.332843772,-0.125957274,1.1117982153784476,-0.221135997,0.9661548793441929,-1.284856979,0.42718191258718663,0.7001563607752062,0.6490516113935879,-0.581081161,-0.208516538,0.9819843381897864,-0.437801765,1.0147114474246852,-0.205664623,-0.2186839,0.39777645431727215,-0.273693291,-1.193405323,-1.28729494,-0.328295021,-1.171060294,1.7129115077003376,0.961026232848773,-0.886189417,-0.940769045,-0.173074244,-0.404586413,1.5754457228779821,0.0064518120904687335,-0.147282407,1.0162132330677744,1.45464395025281,1.5594444273951684,0.26524195955781926,-0.512493581,2.2558351131962473,0.9135722509360241,-0.045836213,0.10650633827151494,-0.932374164,-0.200609852,-0.022603222,0.6901130367416733,0.8567813219404676,-1.643735069,0.30913758741281266,-0.947675997,-0.420109138,-0.816748018,2.3214483655035147,1.481860070249448,-2.220330153,2.565197201145205,-0.946145124,-0.184295308,-2.612313602,-0.735892819,0.19797971833802694,1.0379400217484882,-0.766881897,0.8260156982261592,0.4821846336716992,-0.92574152,-1.012451189,0.8812070439810515,0.41063486290731577,-0.296501582,0.091942960883659,-0.690090357,-0.311650093,-0.806657849,-1.167030126,-0.788069309,1.4415532618125757,-1.565048504,0.044604301418223614,-0.21335565,0.07759931199204129,0.7363503918791243,1.23757010007491,-1.501986378,-0.933038173,2.532471829568532,0.8789518799010271,1.3906039121848288,-0.297778262,0.6295900729576662,-0.681327643,-0.505745066,0.0018349542250646735,0.14196607269266462,0.3627802958752148,1.128333804995972,-0.673020276,0.4283638250735061,1.6321963350577697,0.7651502516859092,0.13940188936391204,0.9232493358829117,0.7077214847314618,0.2723476987987493,1.0449417532523828,-0.601259277,-1.311190829,0.048247944846893646,0.5254086062647749,-0.235187735,-0.276745053,-0.810650543,-2.250243908,-3.010561417,0.6487018864717619,0.2516129061912127,0.6167130344877594,0.8263274576907014,0.20116038049103727,-0.504927939,-0.761296024,-0.28393666
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,0.07622389879195429,-0.698941009,1.263821089552017,-0.501476162,-1.512044305,-2.073060756,-1.462845073,-1.129206334,0.07676651222666955,-0.619291672,-1.366688413,1.019194111285832,1.662218868299411,-0.212905948,0.11312227489231619,-0.116336135,0.8281033243615382,0.8709960233955425,-1.45732592,0.8555993454137686,2.9250508779003175,-0.786509605,0.659512416431088,-0.466287897,1.5229325331153647,-1.187377688,0.25121536946899564,0.1810894449670532,1.4455871082376581,-1.215258934,0.3761836124130322,0.41220697174841736,0.416818233082762,-0.158558529,2.3041064845742576,-0.548537479,1.4960071115723585,-0.265928855,0.3102067543328779,0.9526587673748187,-0.675411808,0.9736558615370186,-0.007473304,1.4925017878281581,0.5057596728643728,-0.186351479,0.45396104089448797,-0.047207963,-1.134547114,-1.501671243,-1.193270345,0.9105098161532784,0.3948088414853472,0.3912236843127581,-0.508358372,-0.759309758,-0.069765147,-0.707334973,0.8599238400165304,0.7675300432974044,-0.116762467,-1.022343303,-1.006310315,-0.601553293,0.45798869745994425,-0.269344303,1.3274196879610949,0.6570224693191827,-0.05630314,-0.426346751,-0.602475799,-0.125015139,-1.396710754,0.3590314033294693,-0.109854151,1.3537113711033102,0.6984398399856661,-0.495823969,0.8676653388402241,-0.507236498,0.6153867337185706,-2.014754573,-0.476967554,0.13081566283362744,0.8256278745948372,-0.020713788,0.23177311616985888,-1.752583478,-0.741210843,0.808777062104116,-0.027418062,0.30077256143478037,0.31826245333860526,1.103062038885589,-0.34884082,-0.142899556,0.3475068238954756,-1.21984279,0.28641092429429027,-0.881524809,0.045175599403132906,-1.427684003,-0.270106481,-0.239344126,-0.758165314,-0.969856896,0.32703685196674925,-0.866767288,-1.00293591,-0.022464859,-1.376573137,-0.162031021,-0.025840037,-1.540391443,0.7692314348324196,0.8734545648255744,-1.473215784,-1.842813086,2.6728018859682527,0.46957129304044815,-0.172114555,-0.7568343,0.8630342322396374,-0.554038176,-0.4113807,0.764118876932947,0.2559582719094369,1.3514922860384533
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,1.140531260363525,0.504972558599757,-0.226095991,-1.027635749,-1.478152901,-2.10015846,0.9452081544278957,0.8126619716828786,-0.092634962,-1.648609993,-0.888729851,-1.504658762,-0.459290252,-0.828703703,-0.64765946,0.6012934208578691,-0.143043203,-5.539155266,-0.388902613,0.2918550665721301,0.8357795581230429,-1.037853997,0.7743572727428467,0.24853142836089348,-1.109638391,-0.591430035,-0.000479498,-0.035771321,0.18752697083645156,-0.592721298,-0.029767687,-0.296794568,0.47936508565654756,-0.2408707,0.5718502820646701,0.6600228802444368,-0.568942924,-0.476990745,-0.611423048,0.39515035006556,-0.280496492,-1.512260633,0.24667256656405948,0.4682424387406154,0.7535356884329184,0.04475178018327361,-0.18387012,-1.117372801,-0.157135207,0.1282672707661699,-0.329398743,0.8404715279921939,0.765604974470548,-0.172842365,0.41694811872402293,0.7033653077155277,-1.676867616,0.7766550450593799,0.40486966104242766,0.01802095128584311,0.34848282103055794,0.10480868115314215,-0.505888505,1.084843216103083,-0.674140374,-0.065747455,0.43171850451420674,0.17261133071792925,-0.060030521,-1.540664651,-0.27372592,-0.091609662,1.124821697638167,0.5856476478613771,-1.724371087,0.45714846789025865,-0.400073869,1.1318484876361177,1.242548539488628,0.10559645235489384,-0.522400721,-0.128564965,0.08385969482324024,-0.272836152,0.11542463897484558,-1.368369494,-0.484433869,-0.16045277,0.21124532435073512,0.9640056769447083,0.3086657349397949,-0.388814576,-0.174458069,1.4584240232992967,-0.553930226,-0.688366179,0.34799679671661277,-0.422859186,-1.003728551,1.5645307813375908,0.12436000510547225,1.5324786158454047,-1.313998206,0.7268553734967786,-1.146736331,-0.630742549,0.44699459538130265,-0.220225962,0.10659062834325542,-0.247085725,0.16484287578495466,1.0000172231666768,-0.315022953,0.1870501308877873,-0.764736929,-0.057613163,0.7593694942043533,0.281582908051388,0.04499065140754105,1.0246310535262673,-1.063104088,1.2749509768253724,-1.872981941,-0.234076245,0.0053242507658268715,1.3510401745681817,-0.058662581,-0.43473267
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,-2.111231649,-1.03745031,-0.978916127,0.4886165050812987,-0.356873443,-2.413429549,-0.032483808,0.8037850357288445,-0.782442969,-0.129290309,0.18350876294600685,-0.210725695,0.3558006719761551,-0.79921776,0.22695467562642185,0.901809072541201,0.21273146790289166,-0.580044563,-0.890852782,0.31022305220928104,-0.958189762,0.4333673030448902,0.36078216731090545,0.287440427924071,0.9237543984907116,1.2164210603700025,-0.835868755,-1.2565202,-0.144642984,-0.79528575,0.6439381467690777,-0.321761163,-1.071754992,0.15368606925668818,0.5342061916687225,0.49890820627380417,-0.420541349,-1.731477086,-0.45758802,-0.817845612,-0.536552732,1.912825144607625,-0.528412115,0.39901641646186037,-1.659961259,0.699441316907099,-0.136913896,-0.507352194,1.4660283952768254,0.3525757990632958,-0.951187337,-0.409569381,-0.281506682,0.0852800573234824,-0.611951443,0.02395274443448749,2.1873583427955428,-0.393080086,0.9823263406968155,0.7893944377109242,0.35218311589975587,0.6766528224483502,0.9476829823625985,0.9658715875458177,-1.718660509,0.34973479345535313,-0.900209012,0.06917017893114255,-0.279603778,0.007396595072302787,-1.486367842,2.355237455584157,1.1916083211703243,-1.323843247,-1.995039513,0.7677460649408032,-0.968308001,0.37533899584686325,-0.049124891,0.013076479660028202,0.5374831198850785,-0.625194208,-0.315399454,-1.073319254,-0.022489601,0.30610138882173943,-1.647781769,-0.002536267,0.22893603205499716,1.2951040219452727,1.2426303023856646,-0.271029907,1.4017790971932713,-1.300109487,-0.513262522,-0.178226012,1.1160650673324246,-1.453361699,1.5922956988350596,-2.95924022,1.9660159698727497,-0.529284965,-1.298747448,-2.076506687,1.5592608451491181,-0.189898078,-0.435135234,-0.490045973,-0.446509054,0.14846609568301583,-0.112245413,-1.580188715,1.7469084109963864,1.0693416377402511,1.5001404875246127,-1.971689513,-0.491191249,-0.010145333,-0.012877812,-1.263689818,-0.31201934,-0.801004124,1.2247084520083191,0.7005290818229528,-0.21395809,-2.566413144,-2.890457532,0.4756965612214037
REACTOME_FCGR_ACTIVATION,-2.277265095,-0.491274764,0.1529404819393381,1.0831141320376394,-0.847679332,-2.750398779,-0.043619254,1.317823563368617,-0.952835927,-1.024426004,0.5244873062550562,-0.158768402,0.3325905416541457,-1.125664698,0.05203684151753536,1.5347658138230478,-0.107889778,0.050899627789657176,-0.981041885,0.0774600870372479,-0.676983892,0.4337212555078895,-0.291337179,-0.457812881,0.02464117420414997,0.4940924428039133,-0.725318274,-1.233766153,-0.146108746,-0.512648674,0.9357987294726992,0.5514051702571117,-1.467631634,0.3683652875404522,0.5156996359028673,-0.35191092,0.7096601736909411,-0.632269393,0.18370685822030708,0.21795590350334448,0.9520289124521305,0.80176948845085,-0.749704308,-0.479302942,0.2945733362684161,0.8646065404054298,0.7965446359655797,-0.621329178,0.36130651772898,0.9226500595220433,-0.249971003,1.1959070424375973,0.12083920355729977,0.19964816111215786,-0.219542907,-0.198885651,1.890212050799334,0.15181999627226211,1.2732803002915174,1.2818079163062917,-1.064990746,2.1472092966034264,0.21910624140285004,1.386404070056387,-1.575334168,-1.071832129,-1.011753966,0.11436145818915844,0.29472486907565937,0.5260902331767745,0.3531890841409736,1.9239560428567297,-0.490773092,-0.174373706,-0.38491845,-0.807831999,-0.043778449,0.4140821122299446,1.0424128928927519,1.7933739422584534,-1.165724867,0.43407265030573483,0.38123670037179574,-1.355942604,-1.282578699,0.21578283590798814,0.009683549006180235,0.5458652054518633,-0.351110542,0.23240761635966645,-0.102364416,0.6202908777257317,0.30809186678774214,0.7095620704773207,-0.322842558,-1.056651394,-0.050744481,-0.899961115,0.42129579973826503,-1.766499157,1.0158055217611097,0.5239719471584642,-1.42371417,0.0027562340189414133,0.4472720856179341,0.9039322401909683,-0.261006215,-0.048447761,-0.449037473,-1.294528586,-0.296669822,-1.015876439,0.47870486875168905,-0.809056415,1.139681072938016,0.6411407631292292,0.7259177470070928,-1.167683223,0.2978026505705883,-0.974243392,0.8033053793946584,-0.977131056,0.4912187862639759,0.5252480324239481,-1.594018741,-1.361329408,-1.619534213,-0.362616286
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,0.4521974691939232,-0.127648025,0.39609284171935893,-0.797237132,-0.957391038,-1.497825049,-1.221048396,0.5351125398075549,-0.314028941,-0.534102761,-0.978497895,-0.60738489,2.1048283937842838,0.7665493161767032,0.8976206236999438,-0.088164628,-0.052662589,0.16503228459678648,-0.422878041,0.11618173535689982,1.0309747874612603,-1.115722904,0.027043074947418175,-0.456797258,0.6370497214284245,-1.311543451,0.915181075437197,0.3242613477812335,1.4648100672189237,-1.318690853,0.5605718385256143,0.4261694773640553,0.19209465504457376,-1.204710758,1.2527060546441333,-0.481843147,0.11136823488021588,0.6122060546207757,0.17613704477064696,-0.014185038,-0.661481996,0.08842219989502442,-0.479406258,0.6372072741808756,0.27756351686446806,-0.50969555,-0.62425707,-0.016052299,0.07419286694285074,-1.752032322,-0.152913002,0.15182925159504124,0.8328355246795744,-0.431613449,0.1501914946656863,-0.788346318,-0.627431689,0.4083512838786609,0.5134093983642687,1.0505927855286326,-0.555030471,-0.140768319,-0.677541495,-0.673554956,0.41557898438604396,0.5175691275789678,0.8353991554200129,0.5562512954049988,-1.512372755,-0.460208666,-0.624841169,-0.215149873,0.05169830290896965,1.112466586794917,-1.502972909,0.3653604918332779,-0.258684076,-0.804266276,-0.18910885,-0.350310066,-0.371126498,-0.592172692,0.5612659257648835,0.9345276768954286,0.4234076902120799,-0.616510637,0.3758517486849991,-1.276890593,0.6693327989388966,-0.404612092,-0.100543585,0.2905140372885653,0.062285515999005336,1.368327177229998,0.7838456258443433,-0.660460675,0.12545131712264704,0.9730666246882275,0.2152746782303923,1.3873690946503303,-0.396429628,-0.057328004,-0.78416673,-0.503636567,0.1352072760191242,0.7908634254571147,-0.448006194,-0.543105943,0.4683203508276497,2.2405711351408613,0.2751808975201753,0.439606770305251,0.06745071139147198,0.5906133654690112,0.5502453160755448,-0.331943879,0.31665761677360077,-0.845579931,-0.0010903,-1.290265579,-1.04311614,1.1959661336661098,-0.711525212,1.1014257028563166,0.32746857906479837,0.11848442141773924,-0.355359344,0.16376746468305622
REACTOME_FLT3_SIGNALING,-0.022051646,0.0018659848518091991,-0.103929793,-0.23994999,-0.638460842,-1.311767433,-1.19524977,1.5162642215987332,0.024180321987961505,0.06083506728541433,-0.219336379,-0.608220911,-0.629799024,1.4743797023162055,1.7224333242612373,0.9332181562656978,-0.046115179,-0.686641952,0.5524090224696057,-2.559188332,-0.499799405,1.2866720526230986,-1.661456734,-0.035719403,-0.804136416,-0.919616408,0.47357112738913765,1.220125702093726,0.3204351429787793,0.7833225918595467,0.23420135253812965,0.19517640670634673,-0.969323373,-0.007522184,0.41634096165106504,-0.325574345,-0.824544452,0.22110803110920407,0.7148879859271334,-0.438876032,-0.107502258,-1.257214079,-0.576519613,-0.378601624,-0.352469199,1.6396683107872694,-0.438048789,-0.203801324,0.20231472929994615,-0.4274891,-0.713395928,-0.745874181,-0.352154727,-0.281683704,0.2624911706516807,-0.041490562,0.19330370296719632,0.4779752546827606,0.02396174804335814,-0.759141639,0.4877832551449782,-0.33351122,0.9454396409845734,-0.62873335,-1.878427584,-0.52973997,-1.045331877,-0.175917186,-0.63367655,-0.122424926,-0.211563631,-0.4267351,0.09723854776073847,-0.29380963,-0.17694106,-1.563333383,0.1533128356567473,0.26074614787357986,-0.931724069,0.38667177206685055,0.3124105297581586,-0.587232072,0.05096885163208704,0.41137139432602154,0.9323501306909222,0.7000349094457695,-0.479733486,-1.027421093,0.208643411508978,1.1804064644147183,0.5605671955784083,1.1509319185985405,0.19134662250008552,-0.953196814,-1.8930445,-0.739112928,0.25762429293520767,0.050301859579457646,-0.051879046,-0.567809293,-0.064099876,0.6452755497918559,0.9632048914237357,-0.479089726,-2.657061094,0.2631511862686059,-0.364740428,-0.191392309,0.15042483816503904,-0.509392035,0.15467136055219102,0.9149010708492088,0.35059900642721903,0.20566639095789693,-0.203736421,0.03394705518766528,-0.368668327,-0.912515088,-1.353545307,0.6197186381162061,0.23255373515001634,-1.025609814,-1.9207396,0.8670146596442669,-0.846932405,-0.086778553,0.9868619269963802,1.199584133698572
REACTOME_FLT3_SIGNALING_THROUGH_SRC_FAMILY_KINASES,-1.246766481,-0.185587458,0.47944222035496287,1.2260639014353834,-0.786282489,-1.608653561,-1.030735072,1.6576008873537824,0.5348952723287748,0.49817736522689743,2.089488558486363,0.143061903009123,-0.117851944,-0.387940496,1.201515575197636,1.2246713665838795,0.9008056104300118,-0.799196123,-1.042859051,-1.059762641,0.02260909219398939,1.6527974040828455,-1.12644303,1.0623631432318619,-1.661561031,-1.530280098,-0.022489391,-0.495001795,0.22909359672056429,0.739653329979844,1.0838771939461194,-0.496632228,-0.475386274,0.4825913829661879,1.168054325484762,-0.935995937,-0.356620227,1.741552957028825,1.465512063527415,-0.47757536,1.0163179197655334,-1.433029361,-0.61252214,0.3414936496737495,-0.580305114,2.9017023000636337,0.39969916122031557,-0.798243526,0.29788210471295046,0.9926564952230723,-0.580433344,0.8184373003834398,-0.36475561,-0.200656424,0.2146177186996379,-0.175206137,2.1190449770685365,0.16462493342635073,0.5570538842531387,-1.303630548,0.4874666964273674,1.738551791196128,1.508092781533038,-0.180676418,-2.950521118,-0.440265095,-2.183223894,0.5790074083332665,-0.534539555,0.42814030577559264,2.062015037074703,0.399252858258712,-1.24055538,-0.595068687,0.3173905966446905,-1.939651375,-0.354063707,-0.038467489,-0.595204702,0.5829881479049002,-0.443424109,-1.420092161,1.614242277625061,-0.62352811,-1.732198358,0.2984505553418893,0.7375413217005398,-2.205635746,-0.57786384,1.3846889669389457,-0.117525509,1.453712467044875,0.312113641525091,0.8051471713537715,-1.249070337,-2.247572115,-1.993302334,-0.436401015,-0.798902846,-1.585492055,-0.33786257,0.6904557143715373,0.11278657102929274,-0.838022085,-2.943246657,0.23038329648461953,0.2618038252590552,0.5565991830225554,0.29218595380301937,-0.123134946,0.028778366884783198,-1.015485745,-0.856162161,-0.135386165,-1.88256674,0.7529753198269314,-0.957176504,-1.163367433,-1.032784403,0.1585711535126087,0.8963935669685903,0.7309897703691146,0.8596178614208362,2.1803378037000947,-0.228618545,-0.836753885,0.46532084450833056,-2.638188306
REACTOME_G2_M_CHECKPOINTS,0.18335321806282442,-2.276172179,-0.809230696,0.23313632836830658,3.529128780683156,-0.297956397,-0.741120587,-0.308673127,-2.420250963,0.28795685667164106,0.789963573302356,0.8616336348822496,-2.117731274,-2.031301718,0.19240898051033276,-1.423796733,0.39329632817419313,0.2644228479370194,0.5764098246323812,-0.321515359,0.7908401337753608,-0.192182836,0.5666006112936978,-2.945254625,0.8297058423318037,-0.271996833,-0.105616743,0.284290677926739,0.3671340599444196,0.9120664006546497,-0.553312839,0.0753700303058313,1.2075567904296947,0.5436059917479727,0.6046439575555312,-0.931376353,0.07393694225838854,0.6552736530195576,1.0127901599705933,-0.042927022,0.3871588139506479,-0.687772505,-0.702494776,1.1299896891247356,0.609181529417017,0.835742878720196,0.48058417214844346,1.0061084084257625,-0.067729152,0.10991463698922684,-0.507817611,0.961994094480653,-0.438494264,-0.43468327,-1.341632988,0.10686863063212196,0.4242446004627792,-0.001555993,-1.670292551,-0.357464102,1.0165638509547754,0.8945316648328431,0.07280375094907654,1.114911872375421,0.8840721439739135,-1.866647854,-0.741724921,-0.417662363,0.8036109284680147,-0.93268715,-2.207767105,0.679129471558046,0.2800908015846633,-0.0547148,-2.005733554,-1.692136407,0.5120372596008972,0.09213405945454432,-0.965937247,-0.690677043,-0.238381138,-0.292383467,2.1312693498799953,0.561169916697644,-0.402728846,-0.881594946,0.11839413252831321,-0.820499472,-0.274707028,-0.042825105,-0.469307478,1.0574783562178869,0.2643651307603003,1.6659972258439244,-1.420049515,0.8719629211721563,-0.300328787,2.2735464407379307,-1.342300756,0.6557023096398336,-0.003260392,2.816273020045729,0.8826649677005589,0.4780358106805228,-0.93804691,0.868528186040285,1.419465316385993,-1.335045025,-0.008643033,-0.103437562,-0.414263288,-0.259497937,-1.163180914,1.9575127796263825,-0.023341368,1.3343973201836592,-0.607933366,1.4080248381916813,1.3159024368368937,-0.947963699,2.0075385438231717,-1.051885594,-1.115777534,-0.729926871,-0.68068384,-0.584369727,-0.851774538,0.05912585093972758
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,-1.435596463,-0.597001648,1.3923928810267576,-0.157797948,-1.723093954,-0.531061806,0.4107556636083693,2.0894035998723814,-0.13699182,-0.080354245,-1.496126695,0.6507841705642767,0.39584704535984144,-0.079956293,-1.366985738,-1.105680221,1.0785174376153697,0.6168132279658796,-1.347075132,0.13247557688328912,0.4745786766738686,-0.677904361,-0.975031333,1.0736615848693523,-0.605497853,-0.570734037,-0.511661279,0.14600293279686877,-0.023546225,0.23977185242649268,1.072171105790378,-0.187020086,1.1698702316413534,-0.736507875,0.13154017777368004,-0.6972661,0.04270499596273526,0.4732886218125067,0.7478781357745045,0.8922314491274689,-0.40581174,-0.141943531,-1.089203281,-0.396496437,0.4950987916603042,-0.219850015,1.1449596949691683,0.4737894669460259,0.21032634024539415,-0.767222779,-1.466121563,0.23293472645814547,0.4438687003529594,-1.150821995,0.02824372988553989,-0.917320588,0.12370124604461816,0.4852815924215726,1.2263719303089717,-0.898442781,-0.808062779,-0.432217144,0.7385125492802339,0.3380471980651232,-2.268549153,-1.335399398,1.4175313958550981,-0.159646195,2.046828361048881,1.6327149513153945,-1.575613831,0.6178011933855555,-0.392223242,-0.274892428,0.395211612182382,0.04550739281346833,-0.672054678,-1.421922307,-1.036087166,-1.599159496,0.9895710570215952,-1.225569771,0.5357375490267027,-0.464939732,-0.385122914,0.2558566784937559,0.6539132152143418,-0.06655208,0.589040442574894,-0.14828542,-1.005017435,-0.384060385,0.5891843669494865,0.8395738278343399,-1.535661389,-0.12509661,-0.581270258,0.4884916625080051,-1.688362159,1.627969489087966,2.26068080694454,-1.860330971,0.811326719259706,-1.784597703,0.7083136595514506,-0.703917404,1.2362330898706002,0.11394474064018809,-0.787411408,0.5553875097188997,0.627892434713689,-1.237562731,0.24673481997669852,-0.247694935,-0.475574878,1.6351863310992194,-0.478785375,-0.250422796,-0.354076151,-0.095485153,-0.233807976,-1.513976122,1.219432324374096,-1.747080538,0.13433243936039652,2.1080154650480987,1.0443477128743033,0.23825646926536695
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,-0.804067769,1.11563710051921,-0.417267945,0.15039094887168436,0.37514335481482247,-2.049427984,0.03515166721845801,0.3998363619142896,-0.677135325,-0.549565481,0.9776250867123858,0.111676394904414,1.5104475124259313,-1.524112902,-0.198129959,0.25544859307445783,0.09011333637598914,0.21450893764667525,-0.143270438,0.40861654992696345,-0.372037828,0.3725470798591052,-0.23295282,-0.105524356,-0.249299184,0.3749156179022643,0.7019175617514938,-0.330888391,0.05491942656278528,-0.448049656,0.44188948579562365,-0.118579156,-0.345266152,-0.842055775,0.5519195238595098,0.42062391215667755,-0.326635771,0.48262001643546576,-0.579779964,-0.397569787,-0.293073801,0.8350100903848819,-0.424857375,-0.008315372,0.48666255935141617,-1.180592746,0.04811500119203248,0.9444588433277259,-0.637374172,-0.03519979,0.19202371964624051,-0.459838519,0.9063332102214162,1.1614766585123217,0.43389088032051437,-0.272381,-0.215769521,-0.239069878,-0.556575781,-0.224246123,-0.600179195,-0.7181145,-0.008202827,-0.517262686,0.022810443796999667,0.6959962821490978,0.3288434928512378,0.48864092539212256,-0.117824339,-0.610717632,-0.026443364,0.11462125548745582,0.46739500306950044,0.4596875793225053,-0.082156523,0.5856474621605615,-1.334538884,0.8149572370207188,0.8234381077643566,0.6436550330995259,0.2746826737034481,0.4725465481458992,0.6318280746494498,0.24211708248255764,-0.387799879,0.4567012133853145,-0.492973304,-0.218179726,-1.758178338,-0.108017643,-0.957540305,0.35494083189195635,-0.575163354,-0.736132683,-0.146723363,0.015722229620112813,0.5076230625483528,1.1463619631874074,0.08640809972947112,-0.600665493,-0.350471853,-0.101584534,0.7349356733078277,-0.83424381,-1.201689223,0.10285617031862769,-0.559137515,-0.23288536,-1.712130752,0.6626529403418611,-0.434333362,0.5859121459574145,0.42583064246484764,0.03142716194750552,0.06194474496964536,-0.00374498,0.7153859338464009,-0.177489574,0.8921239851258506,-0.066413888,-0.249299222,0.6483205490252499,0.5740994648664937,-0.174395055,-0.077923009,0.3154826333668468,0.8966657842356562,-0.632676359
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,-0.800423411,-2.073395299,-0.682973984,-0.881213178,1.3085751157322638,-0.077739646,-0.221836703,0.4450270140908516,0.5405749479812734,1.9200194391578815,-0.421250244,-0.713170968,0.6470811730714588,-0.856376323,0.21660856500651293,1.1652645391608716,0.004858872640645017,-0.222231025,-0.612103977,0.8311247532166711,-0.254883642,-1.180991226,-0.527936815,0.45268270051629156,-0.190210765,1.3644885332177268,0.4619012874011438,0.052845810635533175,-0.998850459,0.6898507434856113,-0.525917717,0.3474730746056063,1.6267971926110905,-0.515801785,0.40417198956630024,1.4461389421456239,1.1104175336817377,0.8792890633399514,-1.011566111,0.4177337850152213,0.3454604752808258,0.6453136467841853,0.8788643531759133,-0.013189182,-0.603041727,-0.710631434,0.14002224774282382,-0.975085321,0.4529956494453048,-0.845409591,-0.251045977,-0.513216286,0.0652045172735699,-0.336467512,0.7359434619448493,1.814501778561787,-0.422398822,-1.113613076,-1.228018658,-0.378998447,0.26758796840858684,-1.107208565,-0.103653895,-1.232726808,-0.203501378,-0.134102479,0.3021881797420192,1.6397228525918703,-1.59691611,0.8746954611880641,-0.515846979,-0.069732986,0.5354187128204415,-0.622517617,0.36893091699215064,0.6254540929388308,0.5887152844700766,-1.365872032,-0.355205089,-0.955307845,0.15451502408983742,-0.156384516,0.1760839487018185,-1.422400168,0.31767372129199023,-0.228318381,-0.734371478,0.5172449600748511,0.36153219296712025,0.1879856205805058,-0.103055997,-0.168008857,1.5665830642106142,-0.690398668,0.11973214532759774,-1.558186164,0.13368117861565082,-0.943901063,-0.952811379,0.09779251798400919,-0.095590624,-0.635671464,1.243706557095553,0.06713092080743308,-0.109386347,-0.374052734,1.035076313185025,0.343724151890906,-0.139621197,-0.171407194,0.5102830980143748,1.2869419390290455,0.04559513318833414,0.22470494845675337,0.16987599905439443,-0.366084203,0.8722598608103932,-0.156818911,-1.2434965,-0.718006819,0.5856698169844968,-0.453786591,0.6681396278431934,0.30676244664063973,-0.427033423,-0.215053295,-1.172178372,1.0354471327998032
